id,description
1492419,"DIAGONAL MAR APARTMENT , GROUND FLOOR WITH CERAMIC FLOOR BATHROOM WITH MARBLE AND Yakuzzi TV, WIFI , INTERNET, FURNISHED WITH AIR CONDITIONING , BLACK MARBLE KITCHEN AND STAINLESS STEEL. <br />Nº REGISTRO DE  TURISMO .-0357371-0<br /><br /><b>The space</b><br />APARTAMENT EN  DIAGONAL MAR, A LOW WITH CERAMIC FLOORING AND MARBLE BATHROOM WITH Yakuzi AND TV WITH WIFI AND FURNISHED, AIR CONDITIONING, BLACK MARBLE KITCHEN AND STAINLESS STEEL TWO BEDROOM CLOSET. <br />A10 NO NOISE QUIET NEIGHBORHOOD  <br />FIANZA  300 € <br />60 € DIA <br /> <br /> <br />This is a nice, bright and quiet 85m2 house, perfect for a couple, in the area of Provencals del Poblenou, close to Diagonal Mar shopping mall and Nova Marbella beach (10min walk). <br /> <br />It has a double bed, and a very confortable couch, where a third person could also sleep on if necessary. It's fully equipped with a tv, wifi internet,  fridge, heater and air-conditioning. <br /> <br />It is located  from the newest city area, with "
1492471,"Fantastic fully renovated apartment. Fantastic views over the city of Barcelona to make your dinner in the evening more enjoyable.<br /><br /><b>The space</b><br />Fantastic fully renovated apartment. Fantastic views over the city of Barcelona to make your dinner in the evening more enjoyable. Access to the outside from the living room. The apartment is oriented mountain, allowing you to have a lot of natural light all day. Spacious, comfortable and fully equipped kitchen to prepare your breakfast, lunch and dinner. The lounge has a large format TV and a sofa bed very comfortable. A comfortable and pleasant bathroom, complete description of this special and cozy apartment prepared for you and yours. AC, Heating, Cot (on request) and free internet via wireless high quality.HUTB 000955 39<br />The Sarria-Sant Gervasi is the fifth of the ten districts that administratively divided the city of Barcelona and first in per capita income. It is situated on the western edge of the city. It is s"
1497324,"Habitación doble con ventana al exterior<br />En bonito y espacioso piso de 190m2, muy luminoso.<br />Suelos de madera. 4 dormitorios y 2 baños<br />Edificio con ascensor. Ambiente muy tranquilo y familiar<br />LARGAS ESTANCIAS<br /><br /><b>Guest access</b><br />- Amplia sala de estar/comedor donde leer, trabajar, estudiar o pasar la tarde<br />- Terracita llena de plantas y mesita para desayuno. <br />- Oficina/despacho para estudiar, trabajar o pintar..., amplia mesa e impresora, da a una luminosa vidrera del balcón. <br />- Acogedora cocina con todo lo necesario para disfrutar de la cocina.<br />- Limpieza de los espacios comunes por parte de una asistenta, 2 veces al mes. Incluido en el precio"
1498328,"Mi apartamento de 80m2  situado en el mismo barrio de Gràcia, es totalmente exterior y soleado, un 6º con ascensor.<br />Muy tranquilo y bien comunicado con el centro por metro y bus.<br />Ofrezco una Habitación exterior con 2 camas individuales que me permite alojar a 2 personas!<br /><br /><b>The space</b><br />La habitación, además, dispone de un escritorio y 2 sillas y armario.<br /><br /><b>Guest access</b><br />El desayuno está disponible en el salón comedor  y consta de<br />café con leche, galletas, tostadas con mermelada y mantequilla y zumo. <br />El baño es compartido."
1501323,Сдается комната в 3х комнатной квартире район Саграда Фамилия комната 10м с выходом на балкон тихая светлая удобное транспортное сообщение позвит добраться в любой уголок Барселоны в квартире есть все самое ниобходимое.
1502416,"Fully renovated double room with private bathroom in the attic of a 200 years old building in ""La Rambla"" in Barcelona. Liceu subwaystop.<br />Bed&Breakfast, so sleep and have breakfast at my home. Please, note that the use of the kitchen is not included. No smoking. Thanks.<br /><br /><b>The space</b><br />Bed & breakfast means that this is not a turistic apartment, but that you will be very welcome at my own home.<br /><br />The breakfast will be served every day at the main room table, at the previously agreed hour, that should be between 08:00 and 09:00. If you need another hour, please, let me know before.<br /><br />The building is in the middle of ""la Rambla"", the most emblematic street of Barcelona's Old Town. Within a radius of 500 meters are the most important attractions: the Rambla itself, Plaça Catalunya (3 min), Liceu opera house (1/2 min), Cathedral (5 min), Waterfront (5 min) , Palau de la Música (10 min), MACBA (5 min), Mercado de la Boqueria (1 min), Roman City (5 min"
1503616,"Warm and sunny apartment in Barcelona. In the neighborhood of Eixample near Sagrada Familia. A few minutes by subway to centrum. <br />It has two double bedrooms. One with a double bed and one with a trundle bed. Living room with dinnig room . Little and fully equipped kitchen. Full bathroom. Small terrace with source of drinking water. Very sunny with air conditioning and heating.<br /><br /><b>The space</b><br />Cozy and bright apartment in Barcelona. In the Eixample neighborhood near Sagrada Familia. Ideal for MEDIUM STAYS for studies, work, etc ... and rest after touring the city. Balcony with garden furniture. Minimum stay 32 nights<br /><br /><b>Guest access</b><br />OPTIONAL (to be paid in cash at check-in):<br />Wifi: € 2 / day (on request)<br />Pets € 10 / u (on request)<br />MANDATORY in cash upon delivery of keys:<br />Deposit 1000 €<br />Supplies (water, electricity, gas) € 100 / month (higher consumptions are billed separately)<br />Final cleaning € 60<br /><br /><b>Other "
1505365,"License: HUTB-007272<br /><br />Great apartment to experience all the charms of Barcelona while staying in a central location!  It has 3 comfortable and cozy bedrooms (room A with a double bed; room B with 2 single beds; room C with 2 single beds and a single sofa bed), each one with a small living room area.<br /><br />Our neighbors are very sensitive to noise after 10 pm, so we need to keep the noise level very low at night. I hope this is not a problem :)<br /><br /><b>The space</b><br />Two of the rooms overlook a beautiful Eixample-style sunny courtyard. The third one is inside the flat, but has good ventilation and the top of its walls are surrounded in glass for better natural light. Fresh bed linen and towels are provided.<br /><br />The two bathrooms with shower have been completely renewed recently and its large and cozy kitchen-dining room is fully equipped and furnished with taste and personality. Dishcloths and basic products for cooking (salt, olive oil, vinegar, sugar, e"
1505984,"## PROFESSIONAL CLEANING AND STRICT DISINFECTION PROTOCOL ##<br /><br />This stylish low-cost boutique apartment is full of details, we focused on comfort and found the smartest design to make it a welcoming and sophisticated home. The entrance leads to a corridor where you’ll find one of the bedrooms, a small but cosy bathroom and at the end the open living room with a balcony overlooking the street.<br /><br /><b>The space</b><br />This stylish low-cost boutique apartment is full of details, we focused on comfort and found the smartest design to make it a welcoming and sophisticated home.<br /><br />The entrance leads to a corridor where you’ll find one of the bedrooms, a nice and cosy bathroom and at the end the open living room with a balcony overlooking the street. <br /><br />The apartment is located on the third floor which ensures daylight throughout the whole year.  The living room is a sophisticated space, equipped with a comfortable sofa, centre-table, HD TV and dining table"
1506324,"<b>The space</b><br />Are you looking for a spacious, quiet, comfortable flat in Barcelona? Our penthouse -- boasting a private, sun-drenched terrace -- is close to all Barcelona's attractions and yet secluded from the city noise. Retreat to your own oasis as you enjoy the jewel of the Mediterranean!"
1507069,"Welcome to Barcelona and we wish that you have a great experience in  our flat, have 1 Room Perfectly located in gothic district, next to Las Ramblas and Plaza Real, walking distance to the beach, La Boqueria, Port of Barcelona, Montjuic, Picasso Museum and many more<br /><br /><b>The space</b><br />This announcement is for Book indoor Room whit double bed witth closet without window. <br />Is a nice flat in the heart of the city, you can buy the food and cook in the kitchen, sure we can take a dinner together<br /><br /><b>Guest access</b><br />You can use all the equipments.. TV, Kitchen, place in the fridge, TV, Wi fi.."
