id,description
18053906,"Lumineux studio de 30 mc Dans une maison de maître Bruxellois. 10M de marche des institutions Européennes . <br />lit confort 160 cm avec sur-matelas à mémoire de forme  . SDD privatif à l’intérieur avec douche, WC & lavabo . Frigo Box & Microonde. <br />Situation géographique centrale, bien desservie par les divers transport en commun . commerces à proximité .<br />10min de la place Jourdain avec ses fameuses Frites, bars et restaurants.<br />English Spoken<br /><br /><b>Guest access</b><br />Communs : Cuisine super équipée avec un coin déjeuner  Living et Buandrie"
18074492,"Soyez les bienvenus dans ce confortable duplex avec jardin et parking, dans un quartier calme et convivial face à une plaine de jeux dans le sud de Bruxelles à 10 minutes en bus de la gare Bruxelles-Midi proche d'un des plus beaux parcs de la ville et de la salle de concert Forest National.<br />La décoration en phase avec les propriétaires vous invitera à vous projeter en Afrique et en Asie tout en étant à Bruxelles!<br />Tout est prévu pour accueillir 6 personnes avec un focus particulier sur les bébés.<br /><br /><b>The space</b><br />L'accent a été mis sur le confort, la qualité des équipements électro-ménagers, la literie, la décoration et l'accueil des petits voyageurs.<br />Vous pourrez déjeuner au soleil dans le jardin fleuri.<br />L'appartement, le mobilier, les équipements électro-ménagers sont en parfait état (souvent neufs). Toute remarque doit être faite sous 24 heures à l'Hôte.<br /><br /><b>Guest access</b><br />Vous aurez accès au logement entier, ainsi qu'au parking co"
18104981,"Welcome to our comfy room near Atomium, Laeken royal palace, Roi Baudouin stadium, etc... The room is on 2nd floor of our home with a shared bathroom of a newly renovated belgian family house. We propose to host you  in the heart of royal neighborhood in Laeken. Our house is ideally located, a longside trams 3/7/19, bus : 53 . You are 20' from 'Grand place' , Manneken Pis, Bourse, etc. We have also  a small shopping area  nearby home. You will find there supermarkets, Restaurants, pubs, etc.<br /><br /><b>The space</b><br />We just finished the renovation of our 1937's brussels typical house. We have found there our natural energy recharger..<br /><br /><b>Guest access</b><br />You can take your breakfast in the dining room. In case you need any facilities or something special, just ask us... We have some good tips :)<br /><br /><b>Other things to note</b><br />We don't accept Airbnb booking made for someone else, this to keep a  personalise relationship with our host."
18107072,"lovely rooftop apartment between center and EU quarter. Amazing view, fireplace and in proximity of all hotspots."
18130532,"Charming 65m2 flat with a separate bedroom (double bed) in an old typical brussels house in the heart of saint-Gilles, very close to châtelain and Forest park. Fully equipped. With a small garden at the back. Metro, trams and buses stations at 5 minutes walk. Nice and peaceful neighbourhood with great cafés.<br /><br /><b>The space</b><br />- La cuisine : Cuisine équipée avec frigo, four et gazinière. Ustensiles sur les étagères et dans les placards. Les couverts se trouvent dans les tiroirs du bar de la cuisine. Je laisse aussi à votre disposition café/thé/sucre/sel/poivre/huile etc. Il y a également des appareils à paninis, croque-monsieur, raclette, fondue bourguignonne, sushis, etc que vous pouvez utiliser. Table à manger avec chaises. La lampe s'allume avec l’interrupteur situé vers le tonneau. Vous pouvez utiliser la machine à laver. Il y a deux fil d’étendage dans le jardin et un étendoir, plus un second à côté des WC. La lessive ainsi que tous les produits ménagers se trouvent "
18154759,"Bel appartement en duplex, idéal grande famille. Possibilité lit bébé et chaise haute.<br />Pour 6 adultes maximum et 2 enfants<br />Dans quartier calme et résidentiel, proche de toutes commodités: supermarché, boulangerie, boucherie... <br />Situé à 15 minutes du centre en voiture. Bus à 1 min et metro à 10 minutes à pied.<br /><br /><b>The space</b><br />Appartement entièrement rénové, très lumineux et spacieux. 3 chambres, 2 salles de bain, 1 wc. En duplex grand open space avec cuisine ouverte, salle à manger, salon tv et terrasse extérieure.<br /><br /><b>Guest access</b><br />Le logement est totalement à la disposition des voyageurs. Il se trouve au 1er et 2e étage d'un immeuble de 2 étage.<br />Le rez-de-chaussée est privé (bureau)<br /><br /><b>Other things to note</b><br />Appartement dans quartier résidentiel, maisons mitoyennes. <br />Soirées, fêtes... interdites dans l'appartement. <br />Calme et respect du voisinage sont une évidence, aucun bruit après 22h."
18158497,"Very close to Brussels Nord Station and it is in the heart of Brussels city<br />You can visit many more tourist attractions by walk from here.<br />15 mins walk to Grand place/city centre.<br />Also, transportation available to other cities of Europe (Train, Buses and airport is 10 mins away from here)<br />From North Station you can reach out to any of your destinations with the help of connections (Including Flixbus, Eurolines, Airport shuttle, tram, local buses operated by STIB and DeLijn etc.)"
18171225,"Petit nid douillet perché au troisième étage d'une magnifique maison. J'occupe la maison avec mon petit chien. Vous vous trouvez dans un quartier chic et calme à 15 minutes du centre-ville en voiture.<br /><br /><b>The space</b><br />Appartement d'environ 60 m2 sous toit d'une magnifique maison à Uccle.<br />En duplex, vous bénéficiez de tout le confort avec un salon et salle à manger / espace de travail, une chambre ouverte sur un deuxième petit salon et sur une salle de bain avec baignoire.<br />Possibilité de louer une deuxième  chambre double avec supplément (voir photos numérotées de 1 à 8)<br /><br /><b>Guest access</b><br />Vous avez  également accès à la cuisine au rez-de-chaussée de la maison."
18173379,"Appart très bien situé à 1min de la station Horta, barrière de Saint-Gilles, proche de toutes commodités, quartier très agréable et très vivant, 5min à pied du parvis de saint gilles. Très coquet et très lumineux, au 4eme et dernier étage avec des velux qui font rentrer plein de soleil ! 45M2. 3 pièces, un salon avec un lit 1 place très confortable, une cuisine et une chambre avec 1 lit 2 places et une douche. Les toilettes se situent à l'entre-sol, mais sont privés et tranquilles. no wifi."
18224910,"Familiy 4 persons + ONE DOG (very quiet and cute) and a cat.  David is musician and usually works at home.<br />A private room and separated bathroom in a large duplex of 230 m2. <br />Conveniently located 2 minutes from the Gare du Midi, Thalys, Eurostar, and buses to Charleroi, Paris, Amsterdam ....<br /><br /><b>The space</b><br />A special duplex, in a former wharehouse, typical from Brussels"" architecture<br /><br /><b>Guest access</b><br />bedroom / bathroom / Library/terrace<br /><br /><b>Other things to note</b><br />David is musician and usually works at home. The DOG also stays at home, therefore if you are afraid of music or DOGS, you may not feel confortable in our place."
18232990,"NEW HOME NEW PLACE BEST HOSTS<br /><br />Suite parentale (25m2) dans une magnifique maison de Maître de 1890 avec un accès privé, située dans le prestigieux quartier vert de Saint Gilles, en face du parc. <br /><br />C'est le lieu le plus vivant de Bruxelles. Nombreux restaurants, bars, café, breakfast et lunch, salon de thé, etc.<br /> <br />A deux pas du centre ville et de nombreux moyens de transport pour rejoindre en 5 minutes les sites les plus importants de Bruxelles ville.<br /><br /><b>The space</b><br />Chambre comprenant un grand lit double (1m80), literie de haute gamme, coin de lecture, table - bureau, rangement pour vêtement, écran plasma TV - satellite - possibilité de louer des films en direct.<br /><br />Au besoin un lit bébé peut être installé.<br /><br />Salle de douche italienne privée avec wc. <br /><br />Parking disponible dans tout le quartier.<br /><br />La chambre est entièrement privative avec un accès personnel.<br /><br />Accès internet Wifi Gratuit.<br /><br"
18235431,Charmant appartement à 10 minutes du centre de Bruxelles en transport en commun juste devant la maison. Un parking vous gardera votre voiture ou la moto dans mon garage. Une chambre de 20 m2 avec sa salle de bain vous attend. Le jardin ou le séjour vous seront à disposition pour le petit déjeuner. L'accès à la cuisine dépendra de sa disponibilité. <br />Le respect de la propreté des lieux communs est clé.
18238416,"<b>The space</b><br />Chambre lumineuse dans une rue calme la nuit. Les supermarchés Aldi et Delhaize sont à moins de 50m. Egalement un supermarché polonais à 3mn du logement. Dans la même rue vous trouvez: trois boulangeries,  deux pharmacies,   deux salons de coiffure,  5 restaurants et 4 snacks dont 2 halal. Dans le quatier vous avez des petites  boutiques de luxe, un magasin de jouets, et la poste.  4 institutions bancaires sont dans à moins de 50m.<br /><br /><b>Guest access</b><br />Sur place vous avez accès à la cuisine. Il est possible d'utiliser la terrasse.<br /><br /><b>Other things to note</b><br />Pour passer un excellent sejour au Coin du calme, vous avez une boîte de nuit en face, des petits cafés et des bars qui ferment tard. Le matin ou le soir vous pouvez profiter du bon air du parc royal. L'atomium, le parc mini-Europe sont à 1 arrêt du tram 7(T7) direction Heysel. Les palais d'exposition/Brussel Expo sont à 3 arrêts du tram. Pour les fans de l'architecture, la Cathé"
18251584,"Our apartments are professionally managed and due to Covid-19 we have implemented the following measures:<br /><br />* Contact-Less Self Check-In with 48HR window between guests<br />* Prior to each Check-In, ALL surfaces are pulverized with the disinfectant ""BOMADES BE-REG-00132” using a spray gun<br />* Outsourced professional cleaning services<br />* Outsourced professional laundry services<br /><br /><b>The space</b><br />All the amenities you need for your stay in Brussels combined with a fantastic location, 250 meters from Grand Place, 50 meters from Metro Station. Fast internet (& Netflix). Self check-in! UN-heritage building!<br /><br /><b>Guest access</b><br />Self check- in anytime after 4pm, possibility to drop of luggage as from 1pm! Earlier check-in possible subject to availability and fee.<br /><br /><b>Other things to note</b><br />The apartment is a duplex and is located on the 4th floor with access via the stairs."
